"Class Name - Live Allocated Objects","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"org.hibernate.loader.plan.exec.internal.AbstractLoadQueryDetails$ReaderCollectorImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.EntityReferenceAliasesImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.process.internal.CollectionReferenceInitializerImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.EntityLoadQueryDetails","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.AliasResolutionContextImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.AbstractLoadQueryDetails","0","0","0","0.00","0"
"org.hibernate.sql.ConditionFragment","0","0","0","0.00","0"
"org.hibernate.sql.DisjunctionFragment","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.CollectionReferenceAliasesImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.RootHelper","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.BatchingLoadQueryDetailsFactory","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.OneToManyLoadQueryDetails","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.BasicCollectionLoadQueryDetails","0","0","0","0.00","0"
"org.hibernate.loader.plan.spi.LoadPlan$Disposition","0","0","0","0.00","0"
"org.hibernate.loader.plan.spi.LoadPlan$Disposition[]","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.LoadPlanImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.QuerySpaceHelper","0","0","0","0.00","0"
"org.hibernate.persister.walking.spi.WalkingException","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.CompositePropertyMapping","0","0","0","0.00","0"
"org.hibernate.persister.walking.spi.AssociationAttributeDefinition$AssociationNature","0","0","0","0.00","0"
"org.hibernate.persister.walking.spi.AssociationAttributeDefinition$AssociationNature[]","0","0","0","0.00","0"
"org.hibernate.engine.FetchTiming","0","0","0","0.00","0"
"org.hibernate.engine.FetchTiming[]","0","0","0","0.00","0"
"org.hibernate.persister.walking.internal.FetchStrategyHelper$1","0","0","0","0.00","0"
"org.hibernate.engine.FetchStrategy","0","0","0","0.00","0"
"org.hibernate.engine.FetchStyle","0","0","0","0.00","0"
"org.hibernate.engine.FetchStyle[]","0","0","0","0.00","0"
"org.hibernate.persister.walking.internal.FetchStrategyHelper","0","0","0","0.00","0"
"org.hibernate.engine.internal.JoinHelper","0","0","0","0.00","0"
"org.hibernate.type.ForeignKeyDirection$2","0","0","0","0.00","0"
"org.hibernate.type.ForeignKeyDirection$1","0","0","0","0.00","0"
"org.hibernate.type.ForeignKeyDirection","0","0","0","0.00","0"
"org.hibernate.type.ForeignKeyDirection[]","0","0","0","0.00","0"
"org.hibernate.persister.walking.spi.AssociationKey","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.SimpleEntityIdentifierDescriptionImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.spi.QuerySpace$Disposition","0","0","0","0.00","0"
"org.hibernate.loader.plan.spi.QuerySpace$Disposition[]","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.AbstractExpandingSourceQuerySpace","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.AbstractQuerySpace","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.EntityReturnImpl","0","0","0","0.00","0"
"org.hibernate.loader.PropertyPath","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.AbstractEntityReference","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.NonEncapsulatedEntityIdentifierDescription","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.EncapsulatedEntityIdentifierDescription","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.CompositeAttributeFetchImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.AbstractExpandingFetchSource","0","0","0","0.00","0"
"org.hibernate.loader.plan.spi.Fetch[]","0","0","0","0.00","0"
"org.hibernate.loader.plan.spi.BidirectionalEntityReference[]","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.BidirectionalEntityReferenceImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.CollectionAttributeFetchImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.AnyAttributeFetchImpl","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.DefaultThreadContextStack","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.MutableThreadContextStack","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.DefaultThreadContextMap","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.DefaultThreadContextMap$1","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.GarbageFreeSortedArrayThreadContextMap","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.GarbageFreeSortedArrayThreadContextMap$1","0","0","0","0.00","0"
"org.apache.logging.log4j.util.SortedArrayStringMap","0","0","0","0.00","0"
"org.apache.logging.log4j.util.SortedArrayStringMap$1","0","0","0","0.00","0"
"java.util.ConcurrentModificationException","0","0","0","0.00","0"
"org.apache.logging.log4j.util.FilteredObjectInputStream","0","0","0","0.00","0"
"java.io.ObjectInputStream","0","0","0","0.00","0"
"java.io.StreamCorruptedException","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.CopyOnWriteSortedArrayThreadContextMap","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.CopyOnWriteSortedArrayThreadContextMap$1","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.ThreadContextMapFactory","0","0","0","0.00","0"
"org.apache.logging.log4j.ThreadContext$EmptyIterator","0","0","0","0.00","0"
"org.apache.logging.log4j.ThreadContext$EmptyThreadContextStack","0","0","0","0.00","0"
"org.apache.logging.log4j.ThreadContext","0","0","0","0.00","0"
"org.apache.logging.log4j.spi.NoOpThreadContextMap","0","0","0","0.00","0"
"org.jboss.logging.MDC","0","0","0","0.00","0"
"org.hibernate.persister.walking.spi.MetamodelGraphWalker","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.spi.MetamodelDrivenLoadPlanBuilder","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.spi.QuerySpaceUidNotRegisteredException","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.AbstractLoadPlanBuildingAssociationVisitationStrategy$PropertyPathStack","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.AbstractLoadPlanBuildingAssociationVisitationStrategy","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.returns.CollectionReturnImpl","0","0","0","0.00","0"
"org.hibernate.graph.GraphSemantic","0","0","0","0.00","0"
"org.hibernate.graph.GraphSemantic[]","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.query.internal.QueryBuildingParametersImpl","0","0","0","0.00","0"
"org.hibernate.loader.entity.plan.EntityLoader$Builder","0","0","0","0.00","0"
"org.hibernate.loader.entity.plan.EntityLoader","0","0","0","0.00","0"
"org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.FetchGraphLoadPlanBuildingStrategy","0","0","0","0.00","0"
"org.hibernate.loader.plan.build.internal.LoadGraphLoadPlanBuildingStrategy","0","0","0","0.00","0"
"org.hibernate.loader.plan.exec.internal.AbstractLoadPlanBasedLoader","0","0","0","0.00","0"
"org.hibernate.engine.jdbc.ColumnNameCache","0","0","0","0.00","0"
"org.hibernate.loader.entity.plan.LegacyBatchingEntityLoaderBuilder","0","0","0","0.00","0"
"org.hibernate.loader.entity.plan.LegacyBatchingEntityLoaderBuilder$LegacyBatchingEntityLoader","0","0","0","0.00","0"
"org.hibernate.loader.entity.plan.AbstractBatchingEntityLoaderBuilder","0","0","0","0.00","0"
"org.hibernate.loader.entity.BatchingEntityLoaderBuilder$1","0","0","0","0.00","0"
"org.hibernate.loader.entity.BatchingEntityLoaderBuilder","0","0","0","0.00","0"
"org.hibernate.loader.entity.EntityLoader","0","0","0","0.00","0"
"org.hibernate.engine.spi.EffectiveEntityGraph","0","0","0","0.00","0"
"org.hibernate.internal.FilterImpl","0","0","0","0.00","0"
"org.hibernate.UnknownProfileException","0","0","0","0.00","0"
"org.hibernate.dialect.Dialect$6","0","0","0","0.00","0"
"org.hibernate.sql.ForUpdateFragment","0","0","0","0.00","0"
"org.hibernate.sql.SimpleSelect","0","0","0","0.00","0"
"org.hibernate.sql.SelectFragment","0","0","0","0.00","0"
"org.hibernate.sql.Alias","0","0","0","0.00","0"
"org.hibernate.persister.entity.AbstractEntityPersister$2","0","0","0","0.00","0"
"org.hibernate.sql.Select","0","0","0","0.00","0"
"org.hibernate.sql.Delete","0","0","0","0.00","0"
"org.hibernate.sql.Update","0","0","0","0.00","0"
"org.hibernate.sql.Insert","0","0","0","0.00","0"
"org.hibernate.persister.walking.internal.EntityIdentifierDefinitionHelper$AttributeDefinitionAdapter","0","0","0","0.00","0"
"org.hibernate.persister.walking.internal.EntityIdentifierDefinitionHelper$1","0","0","0","0.00","0"
"org.hibernate.persister.walking.internal.EntityIdentifierDefinitionHelper","0","0","0","0.00","0"
"org.hibernate.persister.walking.internal.EntityIdentifierDefinitionHelper$2","0","0","0","0.00","0"
"org.hibernate.persister.walking.internal.EntityIdentifierDefinitionHelper$3","0","0","0","0.00","0"
"org.hibernate.engine.spi.ExecuteUpdateResultCheckStyle","0","0","0","0.00","0"
"org.hibernate.engine.spi.ExecuteUpdateResultCheckStyle[]","0","0","0","0.00","0"
"org.hibernate.boot.model.relational.QualifiedTableName","0","0","0","0.00","0"
"org.hibernate.boot.model.relational.QualifiedNameImpl","0","0","0","0.00","0"
"org.hibernate.boot.model.relational.QualifiedNameParser$NameParts","0","0","0","0.00","0"
"org.hibernate.persister.entity.AbstractEntityPersister$NoopCacheEntryHelper","0","0","0","0.00","0"
"org.hibernate.internal.FilterHelper","0","0","0","0.00","0"
"java.util.Map[]","0","0","0","0.00","0"
"org.hibernate.loader.internal.AliasConstantsHelper","0","0","0","0.00","0"
"org.hibernate.persister.entity.BasicEntityPropertyMapping","0","0","0","0.00","0"
"org.hibernate.persister.entity.AbstractPropertyMapping","0","0","0","0.00","0"
"org.hibernate.type.ManyToOneType","0","0","0","0.00","0"
"org.hibernate.type.SpecialOneToOneType","0","0","0","0.00","0"
"org.hibernate.type.OneToOneType","0","0","0","0.00","0"
"org.hibernate.engine.internal.MutableEntityEntryFactory","0","0","0","0.00","0"
"net.bytebuddy.TypeCache$StorageKey","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingUnsafe$Dispatcher$Enabled","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingUnsafe$Dispatcher$Unavailable","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingUnsafe$Dispatcher$CreationAction","0","0","0","0.00","0"
"net.bytebuddy.ByteBuddy","0","0","0","0.00","0"
"net.bytebuddy.asm.MemberRemoval","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingUnsafe$Dispatcher$CreationAction[]","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingUnsafe","0","0","0","0.00","0"
"net.bytebuddy.dynamic.DynamicType$Default$Loaded","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassLoadingStrategy$ForUnsafeInjection","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingLookup$Dispatcher$ForLegacyVm","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingLookup$Dispatcher$ForLegacyVm[]","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingLookup$Dispatcher$ForJava9CapableVm","0","0","0","0.00","0"
"net.bytebuddy.description.type.TypeDescription$Latent","0","0","0","0.00","0"
"net.bytebuddy.description.type.TypeList$Generic$Explicit","0","0","0","0.00","0"
"net.bytebuddy.description.type.PackageDescription$Simple","0","0","0","0.00","0"
"net.bytebuddy.utility.JavaType","0","0","0","0.00","0"
"net.bytebuddy.description.type.TypeList$Generic$ForLoadedTypes","0","0","0","0.00","0"
"net.bytebuddy.description.type.TypeDefinition[]","0","0","0","0.00","0"
"net.bytebuddy.utility.JavaType[]","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingLookup$Dispatcher$Creator","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingLookup$Dispatcher$Creator[]","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingLookup","0","0","0","0.00","0"
"net.bytebuddy.dynamic.loading.ClassInjector$AbstractBase","0","0","0","0.00","0"
"java.lang.reflect.ReflectPermission","0","0","0","0.00","0"
"org.hibernate.bytecode.spi.ClassLoadingStrategyHelper","0","0","0","0.00","0"
"net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$ForJava7CapableVm","0","0","0","0.00","0"
"net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$CreationAction","0","0","0","0.00","0"
"net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$CreationAction[]","0","0","0","0.00","0"
"net.bytebuddy.dynamic.DynamicType$Default$Unloaded","0","0","0","0.00","0"
"net.bytebuddy.dynamic.DynamicType$Default","0","0","0","0.00","0"
"java.io.FileOutputStream","0","0","0","0.00","0"
"java.util.jar.JarInputStream","0","0","0","0.00","0"
"java.util.jar.JarOutputStream","0","0","0","0.00","0"
"java.util.jar.JarEntry","0","0","0","0.00","0"
"java.util.jar.Manifest","0","0","0","0.00","0"
"net.bytebuddy.jar.asm.Handler","0","0","0","0.00","0"
"net.bytebuddy.jar.asm.AnnotationWriter","0","0","0","0.00","0"
"net.bytebuddy.jar.asm.ByteVector","0","0","0","0.00","0"
"net.bytebuddy.jar.asm.AnnotationVisitor","0","0","0","0.00","0"
"net.bytebuddy.jar.asm.Attribute","0","0","0","0.00","0"
"net.bytebuddy.jar.asm.Label[]","0","0","0","0.00","0"
"net.bytebuddy.dynamic.scaffold.TypeWriter$Default$UnresolvedType","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.constant.TextConstant","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.constant.ClassConstant$ForReferenceType","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.constant.ClassConstant","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.constant.ClassConstant[]","0","0","0","0.00","0"
"net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$ForNonImplementedMethod","0","0","0","0.00","0"
"net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$ForDefinedMethod$WithBody","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.ByteCodeAppender$Compound","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.ByteCodeAppender[]","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.ByteCodeAppender$Simple","0","0","0","0.00","0"
"net.bytebuddy.implementation.bytecode.StackManipulation[]","0","0","0","0.00","0"
"net.bytebuddy.description.type.TypeList$Empty","0","0","0","0.00","0"
"net.bytebuddy.description.method.ParameterList$Empty","0","0","0","0.00","0"
